-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|                                                                                                        GetFindings                                                                                                        |
+-------------+--------------------------------------------------------------------------------+---------+-------------------------------------------------------------------------------------------------+----------------+
| recordState |                                  resourcesId                                   | status  |                                              title                                              | workflowState  |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-application-integration                                  |  NEW    |  S3.13 S3 general purpose buckets should have Lifecycle configurations                          |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fwa-pipeline-integra-ofrfwapipelineintegratio-ecprwfkulrij   |  NEW    |  S3.13 S3 general purpose buckets should have Lifecycle configurations                          |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fwa-pipeline-integra-ofrfwapipelineintegratio-4qtfo7zakqbk   |  NEW    |  S3.13 S3 general purpose buckets should have Lifecycle configurations                          |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-pipeline-pull-re-ofrfwspipelinepullreques-mo2rffwkkzxh   |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-pipeline-pull-re-ofrfwspipelinepullreques-ljwpjh8quade   |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-pipeline-pull-re-ofrfwspipelinepullreques-14ytxzd06kpkp  |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-pipeline-pull-re-ofrfwspipelinepullreques-mj21qrmtpwdr   |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-pipeline-pull-re-ofrfwspipelinepullreques-2b3wujikfd40   |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-pipeline-pull-re-ofrfwspipelinepullreques-bizwbf3gp74e   |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-pipeline-pull-re-ofrfwspipelinepullreques-1t1n23ybs1el   |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-pipeline-pull-re-ofrfwspipelinepullreques-1kwbenk3e90ql  |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-pipeline-pull-re-ofrfwspipelinepullreques-i8tk78rorhdv   |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-pipeline-pull-re-ofrfwspipelinepullreques-1alo1w4qxuqve  |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-pipeline-pull-re-ofrfwspipelinepullreques-jfswppjknfvq   |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-pipeline-pull-re-ofrfwspipelinepullreques-1akgkomk9jixv  |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-pipeline-pull-re-ofrfwspipelinepullreques-thxr8sosqjfc   |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-pipeline-pull-re-ofrfwspipelinepullreques-74wxmzabquco   |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-pipeline-pull-re-ofrfwspipelinepullreques-512rppz78f4x   |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-pipeline-pull-re-ofrfwspipelinepullreques-1nwak9c0mu78j  |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-pipeline-pull-re-ofrfwspipelinepullreques-6k9c0u3dbk1c   |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-pipeline-integra-ofrfwspipelineintegratio-guwwvr1uvhne   |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-application-inte-ofrfwsapplicationintegra-r48iu7e5ch2c   |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-application-pull-ofrfwsapplicationpullreq-1ser2ovc53hz8  |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-pipeline-pr-1435-ofrfwspipelinepr1435pipe-143a8lbdokg3t  |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fwa-pipeline-integra-ofrfwapipelineintegratio-ecprwfkulrij   |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-application-pull-ofrfwsapplicationpullreq-105sf3f7fm93a  |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-pipeline-pull-re-ofrfwspipelinepullreques-16pn1p7zxloju  |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-application-pull-ofrfwsapplicationpullreq-1820we6ej44kt  |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-application-pull-ofrfwsapplicationpullreq-1t6qo5ush4eay  |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-application-integration                                  |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-pipeline-pull-re-ofrfwspipelinepullreques-1civ74mlnft3u  |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fwa-application-inte-ofrfwaapplicationintegra-vsdex7hrp5ba   |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-application-pull-ofrfwsapplicationpullreq-bh6or4gg9ekh   |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-application-pull-ofrfwsapplicationpullreq-1lxk1ee5f643x  |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-application-pull-ofrfwsapplicationpullreq-6vdbtawtxh29   |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-application-inte-ofrfwsapplicationintegra-zbyajldjzweo   |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-application-pull-ofrfwsapplicationpullreq-fcrk04audavi   |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-application-pull-ofrfwsapplicationpullreq-1nu8f54gdv1dz  |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-application-pr-1811                                      |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-application-pull-ofrfwsapplicationpullreq-9xd6gju2db31   |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-application-pull-ofrfwsapplicationpullreq-cletgr21o7o4   |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
|  ACTIVE     |  arn:aws:s3:::ofr-fws-application-pull-ofrfwsapplicationpullreq-1pvs2h4v9l3au  |  NEW    |  S3.9 S3 general purpose buckets should have server access logging enabled                      |  NEW           |
